,ÉfÅ[É^
9578,11313
9579,9408
9580,2609
9581,4189
9582,12866
9583,8999
9584,6717
9585,9983
9586,6277
9587,8688
9588,10401
9589,15847
9590,13541
9591,5366
9592,16353
9593,1514
9594,8043
9595,5049
9596,6792
9597,8213
9598,3057
9599,16141
9600,15215
9601,11190
9602,13698
9603,13872
9604,14624
9605,13594
9606,5570
9607,12877
9608,15353
9609,16351
9610,9996
9611,10184
9612,13952
9613,10768
9614,16615
9615,14689
9616,16681
9617,12312
9618,344
9619,12848
9620,2406
9621,4455
9622,17093
9623,8105
9624,14631
9625,15741
9626,4616
9627,15566
9628,7196
9629,15899
9630,11500
9631,29
9632,14318
9633,17476
9634,16490
9635,7604
9636,9162
9637,17114
9638,11652
9639,6493
9640,2573
9641,5857
9642,12971
9643,5721
9644,11110
9645,13647
9646,1415
9647,4095
9648,1045
9649,2691
9650,9624
9651,10318
9652,10180
9653,1900
9654,9770
9655,14038
9656,12759
9657,17350
9658,4427
9659,561
9660,9474
9661,1311
9662,15221
9663,15439
9664,7460
9665,2918
9666,5531
9667,3478
9668,11608
9669,12985
9670,4358
9671,16581
9672,16092
9673,10761
9674,13284
9675,3317
9676,16616
9677,450
9678,1447
9679,11637
9680,11656
9681,7437
9682,14059
9683,16968
9684,2004
9685,2392
9686,15712
9687,13311
9688,5297
9689,17281
9690,14756
9691,11737
9692,816
9693,9647
9694,7108
9695,13505
9696,15049
9697,15480
9698,9338
9699,9882
9700,9991
9701,17303
9702,4402
9703,7439
9704,2041
9705,9673
9706,8294
9707,10762
9708,2611
9709,7989
9710,7555
9711,5917
9712,2613
9713,6561
9714,4912
9715,14919
9716,8871
9717,9590
9718,457
9719,5930
9720,7940
9721,16272
9722,7671
9723,16442
9724,7959
9725,4342
9726,7134
9727,14495
9728,4059
9729,8561
9730,12203
9731,6065
9732,13517
9733,10466
9734,11593
9735,160
9736,9688
9737,11145
9738,13992
9739,9830
9740,12839
9741,2775
9742,11444
9743,14421
9744,9095
9745,3431
9746,13376
9747,12130
9748,11821
9749,245
9750,14903
9751,6045
9752,3917
9753,16825
9754,4809
9755,11037
9756,10741
9757,8855
9758,9939
9759,637
9760,11880
9761,13552
9762,105
9763,4112
9764,9651
9765,9842
9766,8390
9767,2703
9768,17117
9769,626
9770,11569
9771,323
9772,6772
9773,8816
9774,15500
9775,13869
9776,4182
9777,4887
9778,6847
9779,11691
9780,11202
9781,5110
9782,5264
9783,15078
9784,14610
9785,1387
9786,1205
9787,5987
9788,839
9789,13564
9790,3607
9791,15299
9792,4949
9793,945
9794,14929
9795,1710
9796,10346
9797,813
9798,8943
9799,5532
9800,8019
9801,10916
9802,8703
9803,11089
9804,13350
9805,6730
9806,14693
9807,14621
9808,6807
9809,4324
9810,16478
9811,9121
9812,2226
9813,15324
9814,1096
9815,11368
9816,1885
9817,14323
9818,4332
9819,17467
9820,3529
9821,15179
9822,2457
9823,731
9824,14803
9825,12486
9826,1110
9827,15848
9828,795
9829,10316
9830,10058
9831,7289
9832,12929
9833,15357
9834,11659
9835,11356
9836,13823
9837,14204
9838,5266
9839,17055
9840,13926
9841,3963
9842,4881
9843,16997
9844,11927
9845,13714
9846,3626
9847,1424
9848,7136
9849,368
9850,10075
9851,559
9852,14085
9853,5384
9854,11882
9855,8029
9856,6784
9857,17330
9858,6059
9859,9303
9860,1266
9861,12095
9862,2793
9863,14122
9864,3833
9865,13453
9866,8244
9867,748
9868,13928
9869,9453
9870,15694
9871,10343
9872,1102
9873,9369
9874,11591
9875,12309
9876,11832
9877,2963
9878,6447
9879,11610
9880,14075
9881,12160
9882,10219
9883,7081
9884,11352
9885,445
9886,2964
9887,3983
9888,3722
9889,1288
9890,15941
9891,9479
9892,5001
9893,2704
9894,6497
9895,7543
9896,6478
9897,1324
9898,9853
9899,12310
9900,2363
9901,16908
9902,2292
9903,16054
9904,3380
9905,311
9906,5431
9907,17451
9908,7149
9909,9612
9910,12638
9911,13688
9912,6469
9913,1628
9914,10073
9915,11802
9916,5055
9917,13490
9918,11573
9919,15080
9920,13256
9921,8189
9922,12498
9923,8899
9924,14433
9925,632
9926,3535
9927,11960
9928,16311
9929,3032
9930,16522
9931,7626
9932,5803
9933,11994
9934,17311
9935,10651
9936,14422
9937,5666
9938,11932
9939,16634
9940,460
9941,15282
9942,7566
9943,6080
9944,12658
9945,6685
9946,10811
9947,3884
9948,768
9949,3543
9950,13699
9951,4231
9952,4767
9953,1236
9954,11566
9955,9777
9956,10791
9957,13779
9958,14536
9959,11337
9960,8840
9961,3093
9962,16986
9963,14739
9964,14833
9965,3561
9966,3742
9967,10702
9968,14765
9969,8937
9970,5920
9971,17512
9972,4379
9973,7028
9974,6636
9975,15189
9976,4259
9977,1553
9978,5242
9979,5600
9980,14565
9981,5526
9982,16798
9983,1516
9984,6649
9985,1658
9986,7474
9987,2827
9988,12394
9989,14600
9990,11815
9991,13100
9992,1799
9993,11773
9994,6365
9995,1332
9996,2914
9997,6227
9998,14479
9999,900
10000,12197
10001,15258
10002,7979
10003,16886
10004,10230
10005,16206
10006,12283
10007,5466
10008,7832
10009,3977
10010,9146
10011,9982
10012,1921
10013,11510
10014,9160
10015,11234
10016,11493
10017,8254
10018,1139
10019,16363
10020,11550
10021,9713
10022,16646
10023,1975
10024,14053
10025,9346
10026,5817
10027,6899
10028,12373
10029,10926
10030,6405
10031,11113
10032,3110
10033,1974
10034,13511
10035,1372
10036,13678
10037,9921
10038,13900
10039,11611
10040,17181
10041,17470
10042,6427
10043,11263
10044,11816
10045,17278
10046,12308
10047,6075
10048,16384
10049,8808
10050,530
10051,4268
10052,11166
10053,1371
10054,3622
10055,4900
10056,9179
10057,4196
10058,16407
10059,12755
10060,14429
10061,13475
10062,560
10063,9960
10064,11227
10065,9352
10066,6446
10067,37
10068,12891
10069,12195
10070,2568
10071,17370
10072,12695
10073,3047
10074,16167
10075,16074
10076,3639
10077,11873
10078,2539
10079,3293
10080,2729
10081,140
10082,5281
10083,7427
10084,2099
10085,3496
10086,17376
10087,2058
10088,15127
10089,904
10090,12662
10091,8913
10092,2089
10093,1349
10094,17000
10095,7518
10096,7068
10097,16517
10098,39
10099,9963
10100,10652
10101,1903
10102,14413
10103,1082
10104,6624
10105,1289
10106,12618
10107,12290
10108,12029
10109,3037
10110,885
10111,11280
10112,604
10113,15861
10114,9402
10115,16124
10116,46
10117,11303
10118,10892
10119,12012
10120,5704
10121,3091
10122,9815
10123,556
10124,8614
10125,5927
10126,1689
10127,4321
10128,17235
10129,12482
10130,14311
10131,17422
10132,6166
10133,2090
10134,8265
10135,3995
10136,15921
10137,12593
10138,13090
10139,13526
10140,16837
10141,15729
10142,16600
10143,9115
10144,9743
10145,14816
10146,4283
10147,5434
10148,5573
10149,13760
10150,8408
10151,10804
10152,13691
10153,9138
10154,10272
10155,9711
10156,14449
10157,5044
10158,7408
10159,11414
10160,4995
10161,2748
10162,14003
10163,14176
10164,9799
10165,17231
10166,13892
10167,12008
10168,13770
10169,1745
10170,3454
10171,2633
10172,16875
10173,8452
10174,5686
10175,11908
10176,9540
10177,13476
10178,1722
10179,4658
10180,1908
10181,1328
10182,5706
10183,3511
10184,15716
10185,14346
10186,12794
10187,6837
10188,4761
10189,14078
10190,12857
10191,11767
10192,1626
10193,4782
10194,15984
10195,1742
10196,17392
10197,7331
10198,11760
10199,16887
10200,4879
10201,15739
10202,710
10203,4622
10204,7891
10205,5648
10206,7253
10207,13149
10208,10708
10209,17003
10210,6158
10211,14456
10212,6176
10213,4265
10214,12931
10215,4070
10216,15973
10217,13814
10218,3001
10219,17487
10220,9071
10221,11009
10222,8904
10223,6414
10224,12194
10225,6103
10226,4511
10227,1316
10228,4357
10229,10616
10230,10613
10231,3554
10232,1471
10233,679
10234,15382
10235,13975
10236,16329
10237,8764
10238,3324
10239,11427
10240,9097
10241,11491
10242,10164
10243,15720
10244,9418
10245,3657
10246,14262
10247,7995
10248,7191
10249,2402
10250,16940
10251,8217
10252,806
10253,335
10254,5822
10255,7786
10256,7447
10257,5249
10258,9125
10259,15458
10260,4937
10261,15392
10262,9760
10263,9096
10264,6070
10265,14878
10266,1077
10267,5606
10268,11684
10269,16273
10270,10146
10271,5438
10272,2851
10273,8733
10274,14753
10275,16393
10276,4540
10277,6448
10278,3456
10279,5800
10280,10110
10281,7342
10282,11676
10283,10559
10284,1895
10285,1609
10286,11379
10287,12628
10288,9738
10289,10836
10290,12772
10291,4564
10292,6735
10293,15426
10294,6369
10295,8107
10296,3556
10297,2184
10298,16244
10299,16923
10300,9503
10301,1360
10302,12574
10303,9807
10304,9412
10305,9905
10306,6349
10307,17178
10308,13338
10309,9587
10310,6651
10311,5195
10312,9127
10313,7853
10314,12801
10315,15913
10316,10182
10317,7042
10318,1594
10319,15314
10320,6095
10321,7614
10322,16558
10323,11714
10324,7510
10325,5098
10326,12156
10327,7602
10328,3684
10329,6443
10330,11667
10331,8677
10332,6073
10333,130
10334,5117
10335,16237
10336,15151
10337,5929
10338,2653
10339,17489
10340,9782
10341,3340
10342,7092
10343,11150
10344,13879
10345,2869
10346,14780
10347,11070
10348,12684
10349,15756
10350,16538
10351,13625
10352,13886
10353,5889
10354,2555
10355,13070
10356,5640
10357,12580
10358,2228
10359,1608
10360,12669
10361,3266
10362,6543
10363,400
10364,12725
10365,1073
10366,15776
10367,9150
10368,14951
10369,5997
10370,1183
10371,7962
10372,17248
10373,8253
10374,5501
10375,10335
10376,2008
10377,3672
10378,15837
10379,2776
10380,20
10381,6275
10382,2826
10383,6976
10384,6874
10385,15887
10386,9839
10387,16324
10388,12788
10389,14735
10390,16556
10391,14310
10392,4148
10393,9544
10394,13229
10395,4649
10396,12835
10397,14638
10398,4132
10399,1684
10400,17118
10401,220
10402,9562
10403,1551
10404,2052
10405,5572
10406,4615
10407,9446
10408,11173
10409,9767
10410,6050
10411,757
10412,9758
10413,1663
10414,1856
10415,11087
10416,14029
10417,7165
10418,12113
10419,597
10420,11898
10421,12218
10422,12830
10423,6789
10424,17405
10425,9376
10426,3839
10427,16255
10428,6079
10429,17252
10430,4932
10431,16075
10432,7310
10433,14009
10434,197
10435,15482
10436,17004
10437,5820
10438,12540
10439,3531
10440,6827
10441,15217
10442,6368
10443,12541
10444,2415
10445,2010
10446,13910
10447,7655
10448,8747
10449,1378
10450,12746
10451,1121
10452,8290
10453,1149
10454,15704
10455,4143
10456,12974
10457,7534
10458,15749
10459,7188
10460,1500
10461,913
10462,12854
10463,13355
10464,4433
10465,2379
10466,12385
10467,5985
10468,12407
10469,2336
10470,8970
10471,5106
10472,9531
10473,10398
10474,3807
10475,6160
10476,14334
10477,1724
10478,7988
10479,42
10480,10866
10481,14769
10482,7462
10483,8251
10484,11264
10485,10723
10486,11876
10487,16050
10488,16406
10489,9984
10490,4806
10491,4891
10492,11906
10493,12611
10494,5042
10495,13712
10496,10140
10497,14197
10498,16868
10499,15727
10500,11813
10501,6452
10502,2897
10503,7838
10504,7679
10505,12082
10506,3327
10507,12531
10508,10556
10509,11708
10510,6699
10511,12247
10512,4299
10513,5557
10514,10770
10515,15870
10516,13941
10517,15122
10518,6725
10519,11452
10520,288
10521,5427
10522,10670
10523,13257
10524,13377
10525,9841
10526,13891
10527,5136
10528,6006
10529,12969
10530,2593
10531,3649
10532,8190
10533,15271
10534,15995
10535,14923
10536,56
10537,8325
10538,9617
10539,10043
10540,10593
10541,9177
10542,12414
10543,9106
10544,14618
10545,787
10546,3638
10547,1950
10548,2353
10549,14362
10550,15636
10551,8479
10552,2816
10553,10287
10554,8044
10555,17012
10556,8062
10557,6916
10558,10339
10559,17295
10560,3245
10561,14335
10562,15700
10563,1581
10564,3172
10565,4317
10566,10234
10567,10734
10568,17140
10569,10253
10570,16425
10571,10291
10572,4985
10573,12277
10574,14875
10575,13727
10576,2612
10577,9091
10578,181
10579,3275
10580,15485
10581,8018
10582,17227
10583,12125
10584,772
10585,4185
10586,12117
10587,17472
10588,7280
10589,1981
10590,15220
10591,16130
10592,1197
10593,9224
10594,14592
10595,8694
10596,8197
10597,5336
10598,3489
10599,17491
10600,8173
10601,7017
10602,13522
10603,12223
10604,11203
10605,10059
10606,6416
10607,7778
10608,11318
10609,13637
10610,4230
10611,7275
10612,3411
10613,14284
10614,362
10615,6144
10616,11869
10617,10451
10618,7302
10619,10348
10620,1776
10621,14461
10622,11834
10623,9077
10624,17218
10625,3616
10626,792
10627,15214
10628,3400
10629,8230
10630,8477
10631,11197
10632,12634
10633,11638
10634,6039
10635,13300
10636,17410
10637,8805
10638,12325
10639,9410
10640,12589
10641,3944
10642,12741
10643,17195
10644,11057
10645,1141
10646,13824
10647,15071
10648,14489
10649,11438
10650,16299
10651,224
10652,8261
10653,7295
10654,4422
10655,9023
10656,10610
10657,14302
10658,11842
10659,8139
10660,8742
10661,3907
10662,4236
10663,16840
10664,16266
10665,16473
10666,534
10667,9502
10668,2692
10669,11891
10670,14943
10671,8569
10672,2984
10673,1635
10674,13120
10675,11540
10676,2225
10677,8973
10678,1080
10679,2597
10680,13976
10681,5655
10682,12446
10683,13248
10684,7545
10685,2875
10686,14886
10687,8206
10688,13512
10689,12091
10690,6082
10691,13984
10692,4392
10693,11316
10694,15730
10695,17079
10696,13237
10697,687
10698,2374
10699,15383
10700,4755
10701,12334
10702,10441
10703,15134
10704,13704
10705,3725
10706,13029
10707,5165
10708,11669
10709,10876
10710,766
10711,10397
10712,12729
10713,13767
10714,3942
10715,9478
10716,2295
10717,6215
10718,17048
10719,8472
10720,6978
10721,352
10722,9756
10723,17002
10724,17497
10725,13018
10726,17327
10727,2452
10728,15580
10729,8741
10730,4257
10731,360
10732,9601
10733,16849
10734,10730
10735,7107
10736,1327
10737,8031
10738,3111
10739,15059
10740,12396
10741,6168
10742,5037
10743,7998
10744,15931
10745,3936
10746,7921
10747,12436
10748,1734
10749,12952
10750,14508
10751,12622
10752,13666
10753,4051
10754,8032
10755,5224
10756,7009
10757,16015
10758,12573
10759,9814
10760,785
10761,13576
10762,16865
10763,1866
10764,5267
10765,6817
10766,3433
10767,16582
10768,14470
10769,10941
10770,4407
10771,8789
10772,3
10773,12582
10774,8147
10775,17395
10776,1006
10777,6288
10778,9401
10779,3287
10780,5172
10781,10620
10782,7766
10783,14249
10784,3013
10785,10855
10786,10745
10787,11092
10788,8632
10789,12021
10790,1775
10791,2364
10792,13562
10793,2423
10794,16987
10795,12470
10796,14583
10797,15082
10798,3587
10799,822
10800,6805
10801,9700
10802,4023
10803,3857
10804,9622
10805,13329
10806,3615
10807,16151
10808,345
10809,1356
10810,6883
10811,258
10812,9844
10813,4479
10814,12526
10815,3168
10816,11647
10817,5916
10818,6949
10819,8595
10820,10688
10821,5571
10822,11016
10823,9028
10824,10369
10825,12862
10826,16292
10827,2039
10828,10664
10829,5467
10830,13413
10831,10304
10832,3890
10833,7812
10834,12157
10835,10463
10836,11990
10837,661
10838,14681
10839,13753
10840,9497
10841,9979
10842,7449
10843,11660
10844,12193
10845,4732
10846,6577
10847,4981
10848,12646
10849,4227
10850,9451
10851,5491
10852,5863
10853,7049
10854,13746
10855,12651
10856,15628
10857,11187
10858,1905
10859,1214
10860,4752
10861,9302
10862,10759
10863,7773
10864,3925
10865,2576
10866,16302
10867,9326
10868,15136
10869,5816
10870,10947
10871,11849
10872,6990
10873,16296
10874,2952
10875,1474
10876,6530
10877,3083
10878,2327
10879,15276
10880,4838
10881,16336
10882,17274
10883,16437
10884,13799
10885,10803
10886,8693
10887,13086
10888,13430
10889,6793
10890,8662
10891,10598
10892,8779
10893,1275
10894,879
10895,4366
10896,14341
10897,13281
10898,5616
10899,6124
10900,10755
10901,11553
10902,478
10903,15657
10904,1576
10905,10958
10906,12083
10907,16612
10908,9281
10909,5617
10910,3745
10911,7780
10912,5004
10913,835
10914,2709
10915,13110
10916,6328
10917,15517
10918,6626
10919,7501
10920,7236
10921,5832
10922,5461
10923,1736
10924,7097
10925,2598
10926,6264
10927,5972
10928,7281
10929,16929
10930,2967
10931,10517
10932,9347
10933,17051
10934,1555
10935,17123
10936,13747
10937,1298
10938,1920
10939,1711
10940,12583
10941,6637
10942,12542
10943,15892
10944,3468
10945,16375
10946,15857
10947,10010
10948,7782
10949,1151
10950,16277
10951,13101
10952,2074
10953,10635
10954,17496
10955,16179
10956,6873
10957,7338
10958,5320
10959,15295
10960,3799
10961,13701
10962,5610
10963,17190
10964,17372
10965,16164
10966,4647
10967,16922
10968,14974
10969,12968
10970,6570
10971,10443
10972,3406
10973,1392
10974,11538
10975,7541
10976,2440
10977,1935
10978,3795
10979,7314
10980,4780
10981,10279
10982,16111
10983,2028
10984,5284
10985,8683
10986,17515
10987,10830
10988,13939
10989,13075
10990,4527
10991,14228
10992,11968
10993,3419
10994,16535
10995,6398
10996,4153
10997,4346
10998,448
10999,1365
11000,15795
11001,928
11002,2422
11003,9487
11004,10581
11005,2202
11006,14411
11007,8337
11008,5891
11009,5679
11010,12904
11011,7284
11012,12585
11013,16564
11014,7414
11015,12184
11016,12578
11017,4563
11018,4203
11019,4646
11020,4940
11021,3927
11022,11123
11023,7907
11024,1955
11025,12359
11026,16036
11027,7961
11028,14985
11029,9761
11030,9604
11031,1334
11032,11262
11033,4355
11034,7938
11035,9380
11036,6647
11037,16693
11038,17415
11039,11172
11040,5731
11041,8870
11042,3482
11043,1138
11044,3309
11045,5604
11046,1786
11047,435
11048,6925
11049,14658
11050,5851
11051,15753
11052,10174
11053,2063
11054,11236
11055,11865
11056,12208
11057,9836
11058,3443
11059,461
11060,5152
11061,8436
11062,14832
11063,15721
11064,2138
11065,952
11066,14364
11067,12679
11068,14530
11069,9014
11070,5651
11071,17052
11072,17309
11073,4627
11074,1018
11075,5057
11076,9569
11077,14719
11078,7557
11079,10669
11080,4316
11081,6116
11082,591
11083,2166
11084,6226
11085,5982
11086,13254
11087,8909
11088,16557
11089,5517
11090,14435
11091,5649
11092,15263
11093,5041
11094,5356
11095,13828
11096,7296
11097,4339
11098,15117
11099,4493
11100,10981
11101,1473
11102,1366
11103,15191
11104,3512
11105,8449
11106,11422
11107,10317
11108,4121
11109,9771
11110,3381
11111,16331
11112,10601
11113,4534
11114,16269
11115,15210
11116,4645
11117,7862
11118,10595
11119,712
11120,7877
11121,4022
11122,8609
11123,800
11124,13657
11125,6653
11126,9835
11127,850
11128,5632
11129,5856
11130,2841
11131,14729
11132,14881
11133,4273
11134,698
11135,17510
11136,12648
11137,1621
11138,5869
11139,15869
11140,12962
11141,10241
11142,9254
11143,6062
11144,17032
11145,16438
11146,10794
11147,11309
11148,16671
11149,13904
11150,7135
11151,16965
11152,15292
11153,882
11154,11005
11155,4473
11156,10838
11157,7654
11158,12239
11159,6839
11160,4160
11161,8800
11162,8830
11163,8360
11164,6078
11165,4570
11166,2094
11167,15380
11168,5724
11169,13989
11170,15361
11171,14043
11172,11494
11173,8379
11174,10655
11175,7994
11176,9492
11177,8228
11178,2935
11179,7917
11180,10492
11181,12697
11182,12027
11183,4110
11184,10471
11185,1612
11186,3911
11187,14825
11188,16784
11189,13222
11190,3514
11191,9691
11192,6608
11193,13533
11194,1520
11195,15102
11196,14593
11197,110
11198,3377
11199,14329
11200,193
11201,9580
11202,4045
11203,6170
11204,15988
11205,12060
11206,17206
11207,16188
11208,10380
11209,11698
11210,11155
11211,5476
11212,5335
11213,14244
11214,11399
11215,15152
11216,3580
11217,1002
11218,8090
11219,8014
11220,5630
11221,13426
11222,12215
11223,6329
11224,12800
11225,11784
11226,6423
11227,5676
11228,8112
11229,8257
11230,16504
11231,1777
11232,3847
11233,7661
11234,16209
11235,14798
11236,3560
11237,7457
11238,8598
11239,17136
11240,9551
11241,7530
11242,4817
11243,9496
11244,15767
11245,4561
11246,10
11247,15960
11248,15327
11249,1057
11250,6903
11251,8961
11252,3347
11253,13542
11254,14473
11255,1384
11256,9674
11257,7197
11258,15589
11259,15981
11260,6214
11261,3238
11262,1714
11263,12939
11264,16743
11265,9099
11266,5659
11267,5690
11268,3219
11269,10311
11270,10808
11271,16644
11272,4688
11273,15696
11274,8142
11275,8296
11276,11811
11277,11746
11278,3736
11279,9660
11280,10894
11281,9641
11282,8463
11283,6172
11284,15108
11285,16086
11286,5664
11287,6289
11288,2125
11289,11375
11290,4142
11291,8765
11292,4396
11293,9800
11294,2998
11295,1336
11296,17430
11297,13716
11298,9082
11299,8649
11300,8344
11301,11706
11302,15912
11303,3822
11304,739
11305,16981
11306,7947
11307,4221
11308,5614
11309,6327
11310,3507
11311,16192
11312,15523
11313,6234
11314,12827
11315,17250
11316,10213
11317,12244
11318,8309
11319,12177
11320,3260
11321,10299
11322,15624
11323,5787
11324,568
11325,11710
11326,6360
11327,16699
11328,1817
11329,6025
11330,13912
11331,14023
11332,3121
11333,13626
11334,13458
11335,10513
11336,3894
11337,9868
11338,10870
11339,10827
11340,14340
11341,4090
11342,6431
11343,8051
11344,11064
11345,14525
11346,16494
11347,15145
11348,2582
11349,15595
11350,15002
11351,5146
11352,16966
11353,535
11354,4880
11355,14635
11356,11672
11357,5915
11358,7455
11359,16401
11360,12288
11361,5583
11362,13408
11363,5235
11364,8931
11365,16484
11366,16842
11367,15461
11368,4792
11369,5763
11370,3362
11371,10524
11372,9885
11373,11274
11374,8199
11375,2899
11376,6285
11377,5703
11378,12770
11379,9329
11380,11247
11381,14941
11382,10157
11383,11913
11384,2154
11385,4543
11386,162
11387,4781
11388,7146
11389,5750
11390,10977
11391,4053
11392,9211
11393,10194
11394,16491
11395,214
11396,15803
11397,686
11398,3290
11399,4907
11400,4461
11401,10998
11402,983
11403,1978
11404,4078
11405,11013
11406,5385
11407,10970
11408,9445
11409,15036
11410,8488
11411,5754
11412,9508
11413,6657
11414,16518
11415,6754
11416,11325
11417,6887
11418,11879
11419,5671
11420,16279
11421,3116
11422,4404
11423,5510
11424,144
11425,4500
11426,5093
11427,10325
11428,4987
11429,7695
11430,12689
11431,13209
11432,12644
11433,14404
11434,393
11435,10653
11436,3845
11437,1105
11438,2116
11439,4815
11440,222
11441,5270
11442,536
11443,1462
11444,13384
11445,6596
11446,5797
11447,14301
11448,6542
11449,8485
11450,1318
11451,9074
11452,5965
11453,12493
11454,3120
11455,14469
11456,17150
11457,13157
11458,11226
11459,14714
11460,13241
11461,7618
11462,4677
11463,2006
11464,1109
11465,7109
11466,9365
11467,12909
11468,12086
11469,6521
11470,5623
11471,8045
11472,12889
11473,6145
11474,9810
11475,1918
11476,9344
11477,16060
11478,9225
11479,17135
11480,9749
11481,17070
11482,5293
11483,6716
11484,2654
11485,14158
11486,1339
11487,8100
11488,5314
11489,605
11490,12103
11491,7699
11492,13597
11493,11972
11494,9175
11495,9595
11496,4377
11497,15709
11498,10607
11499,406
11500,4684
11501,6003
11502,8856
11503,11074
11504,7627
11505,16469
11506,6267
11507,125
11508,1653
11509,14057
11510,3941
11511,6554
11512,4261
11513,11300
11514,7040
11515,8978
11516,14774
11517,11370
11518,71
11519,9762
11520,7270
11521,2981
11522,106
11523,2189
11524,2160
11525,10186
11526,5521
11527,13083
11528,12941
11529,11406
11530,8777
11531,1488
11532,17424
11533,7467
11534,12253
11535,7333
11536,16145
11537,5522
11538,14283
11539,6323
11540,16194
11541,12226
11542,16915
11543,16023
11544,14976
11545,6896
11546,3467
11547,15366
11548,2760
11549,15971
11550,1127
11551,2412
11552,4973
11553,3938
11554,4330
11555,4464
11556,10751
11557,10444
11558,13067
11559,5437
11560,6200
11561,2678
11562,5448
11563,13354
11564,5959
11565,17425
11566,15820
11567,11705
11568,14427
11569,13289
11570,12319
11571,2547
11572,142
11573,15717
11574,10960
11575,16088
11576,11912
11577,3374
11578,8268
11579,13993
11580,2705
11581,15290
11582,5189
11583,12738
11584,12972
11585,7248
11586,9500
11587,16139
11588,4766
11589,10546
11590,16884
11591,75
11592,14498
11593,8767
11594,10514
11595,1610
11596,17011
11597,10145
11598,1472
11599,15322
11600,4929
11601,16992
11602,13596
11603,13462
11604,7966
11605,15651
11606,10606
11607,6963
11608,7694
11609,972
11610,3250
11611,4803
11612,15067
11613,8862
11614,14463
11615,11252
11616,15768
11617,13911
11618,10424
11619,14879
11620,2631
11621,4698
11622,2179
11623,1566
11624,13981
11625,17506
11626,14534
11627,16261
11628,14949
11629,7551
11630,5978
11631,5415
11632,13786
11633,1390
11634,1100
11635,1431
11636,9219
11637,4258
11638,5898
11639,2622
11640,8597
11641,2114
11642,2394
11643,15652
11644,14589
11645,15427
11646,7336
11647,4484
11648,17164
11649,14625
11650,2823
11651,16369
11652,4271
11653,14145
11654,15019
11655,6350
11656,6696
11657,6252
11658,8000
11659,1821
11660,8441
11661,15573
11662,3437
11663,13119
11664,12068
11665,2558
11666,695
11667,14061
11668,13774
11669,4582
11670,4704
11671,12415
11672,6174
11673,11181
11674,3651
11675,1694
11676,16562
11677,11308
11678,2140
11679,16540
11680,6219
11681,12077
11682,15205
11683,10137
11684,4811
11685,15313
11686,13437
11687,17449
11688,8028
11689,209
11690,16969
11691,9475
11692,4559
11693,9757
11694,325
11695,5452
11696,2377
11697,16544
11698,2718
11699,8263
11700,7217
11701,13259
11702,7872
11703,2711
11704,4514
11705,7636
11706,1299
11707,13299
11708,14785
11709,571
11710,4235
11711,15091
11712,10525
11713,10646
11714,5103
11715,4703
11716,10370
11717,10982
11718,5309
11719,8965
11720,10951
11721,10172
11722,16210
11723,8884
11724,6809
11725,14864
11726,5089
11727,3834
11728,16717
11729,15754
11730,14529
11731,12133
11732,10109
11733,6296
11734,15930
11735,2252
11736,15719
11737,3294
11738,15907
11739,6871
11740,11938
11741,6816
11742,10569
11743,10506
11744,14103
11745,11410
11746,9794
11747,304
11748,5707
11749,17260
11750,13163
11751,4314
11752,10760
11753,10023
11754,6967
11755,6066
11756,15196
11757,8235
11758,2735
11759,16984
11760,9216
11761,7268
11762,574
11763,4664
11764,8717
11765,14087
11766,693
11767,1044
11768,3336
11769,3338
11770,1196
11771,5827
11772,5014
11773,11985
11774,12597
11775,2302
11776,16667
11777,7491
11778,4206
11779,740
11780,14125
11781,10837
11782,2932
11783,103
11784,12476
11785,15825
11786,4449
11787,738
11788,2644
11789,1907
11790,15477
11791,12481
11792,12016
11793,5015
11794,5022
11795,14717
11796,890
11797,14665
11798,7143
11799,15787
11800,15547
11801,168
11802,1206
11803,14517
11804,7827
11805,15746
11806,4409
11807,13663
11808,9907
11809,6472
11810,15755
11811,8492
11812,5052
11813,9260
11814,16332
11815,5590
11816,7072
11817,7673
11818,3570
11819,8410
11820,8004
11821,4481
11822,3549
11823,2465
11824,2442
11825,6320
11826,8875
11827,8543
11828,16509
11829,15104
11830,7866
11831,41
11832,15922
11833,4903
11834,15090
11835,545
11836,8514
11837,10315
11838,15925
11839,4435
11840,7245
11841,5801
11842,14598
11843,10587
11844,9135
11845,5295
11846,15507
11847,11039
11848,17354
11849,4593
11850,4164
11851,6927
11852,1325
11853,5780
11854,1293
11855,9253
11856,4451
11857,2968
11858,6136
11859,17273
11860,2885
11861,14021
11862,16101
11863,11769
11864,489
11865,6157
11866,13131
11867,4643
11868,13223
11869,15004
11870,10585
11871,13762
11872,1189
11873,3510
11874,7779
11875,1072
11876,2894
11877,15593
11878,9237
11879,4004
11880,15208
11881,5350
11882,16372
11883,12754
11884,8334
11885,13836
11886,1331
11887,10477
11888,17162
11889,15888
11890,10254
11891,16320
11892,8656
11893,9863
11894,11910
11895,12230
11896,2955
11897,4854
11898,4025
11899,16070
11900,1066
11901,363
11902,1137
11903,4946
11904,12821
11905,3547
11906,6102
11907,8341
11908,10130
11909,7456
11910,16964
11911,6518
11912,6489
11913,4013
11914,16758
11915,15613
11916,13484
11917,12991
11918,4794
11919,12038
11920,5478
11921,13099
11922,3107
11923,5143
11924,13402
11925,4796
11926,14066
11927,17216
11928,13718
