ì˙éû,äOãCâ∑,ç~êÖó ,ì˙è∆éûä‘,ïóë¨,ì˙éÀó ,ëäëŒéºìx,ãCà≥,åé,ì˙,éûä‘,èjì˙,ójì˙_ìyójì˙,ójì˙_ì˙ójì˙,ójì˙_åéójì˙,ójì˙_ñÿójì˙,ójì˙_êÖójì˙,ójì˙_âŒójì˙,ójì˙_ã‡ójì˙
2016/4/11 12:00,13.5,1,0,6.2,0.71,79,12.2,4,11,12,1,0,0,1,0,0,0,0
2016/4/11 13:00,12.9,0,0,4.7,0.57,82,12.2,4,11,13,1,0,0,1,0,0,0,0
2016/4/11 14:00,13,1,0,4.6,0.78,86,12.9,4,11,14,1,0,0,1,0,0,0,0
2016/4/11 15:00,13.6,0.5,0,3.1,0.73,78,12.1,4,11,15,1,0,0,1,0,0,0,0
2016/4/11 16:00,13.1,0.5,0,3.2,0.41,87,13.1,4,11,16,1,0,0,1,0,0,0,0
2016/4/11 17:00,12.7,0,0,2.6,0.35,92,13.5,4,11,17,1,0,0,1,0,0,0,0
2016/4/11 18:00,13,0.5,0,1.5,0.13,90,13.5,4,11,18,1,0,0,1,0,0,0,0
2016/4/11 19:00,13.3,0,0,1.4,0,87,13.3,4,11,19,1,0,0,1,0,0,0,0
2016/4/11 20:00,12.9,0,0,2.8,0,91,13.5,4,11,20,1,0,0,1,0,0,0,0
2016/4/11 21:00,12.7,0.5,0,2.5,0,95,14,4,11,21,1,0,0,1,0,0,0,0
2016/4/11 22:00,12.8,0,0,2.3,0,94,13.9,4,11,22,1,0,0,1,0,0,0,0
2016/4/11 23:00,13.1,0,0,2.7,0,91,13.7,4,11,23,1,0,0,1,0,0,0,0
2016/4/12 0:00,13.3,0,0,2.6,0,91,13.9,4,12,0,1,0,0,0,0,0,1,0
2016/4/12 1:00,13,0,0,1.5,0,90,13.5,4,12,1,1,0,0,0,0,0,1,0
2016/4/12 2:00,13.2,0,0,1.4,0,90,13.7,4,12,2,1,0,0,0,0,0,1,0
2016/4/12 3:00,13.9,0,0,1.4,0,74,11.8,4,12,3,1,0,0,0,0,0,1,0
2016/4/12 4:00,13.7,0,0,1.1,0,73,11.4,4,12,4,1,0,0,0,0,0,1,0
2016/4/12 5:00,13.7,0,0,2,0,71,11.1,4,12,5,1,0,0,0,0,0,1,0
2016/4/12 6:00,13.7,0,0,1.4,0.02,70,11,4,12,6,1,0,0,0,0,0,1,0
2016/4/12 7:00,13.7,0,0,1.5,0.11,68,10.7,4,12,7,1,0,0,0,0,0,1,0
2016/4/12 8:00,13.7,0,0,3,0.26,69,10.8,4,12,8,1,0,0,0,0,0,1,0
2016/4/12 9:00,13.9,0,0,1.9,0.45,68,10.8,4,12,9,1,0,0,0,0,0,1,0
2016/4/12 10:00,13.4,0,0,2.4,0.42,67,10.3,4,12,10,1,0,0,0,0,0,1,0
2016/4/12 11:00,13.9,0,0,2.7,0.94,62,9.8,4,12,11,1,0,0,0,0,0,1,0
2016/4/12 12:00,13.9,0,0.2,3.8,1.71,61,9.7,4,12,12,1,0,0,0,0,0,1,0
2016/4/12 13:00,15.6,0,0.5,4.8,2.1,58,10.3,4,12,13,1,0,0,0,0,0,1,0
2016/4/12 14:00,15.3,0,0.9,4.2,2.77,54,9.4,4,12,14,1,0,0,0,0,0,1,0
2016/4/12 15:00,14.7,0,0.7,3.8,1.83,50,8.4,4,12,15,1,0,0,0,0,0,1,0
2016/4/12 16:00,14.8,0,0,3.3,0.67,50,8.4,4,12,16,1,0,0,0,0,0,1,0
2016/4/12 17:00,14.1,0,0.8,4,0.93,47,7.6,4,12,17,1,0,0,0,0,0,1,0
2016/4/12 18:00,13.1,0,0.9,6.4,0.49,49,7.4,4,12,18,1,0,0,0,0,0,1,0
2016/4/12 19:00,12.1,0,0,4.2,0.03,51,7.2,4,12,19,1,0,0,0,0,0,1,0
2016/4/12 20:00,11.2,0,0,3.1,0,53,7.1,4,12,20,1,0,0,0,0,0,1,0
2016/4/12 21:00,10.8,0,0,2.8,0,53,6.9,4,12,21,1,0,0,0,0,0,1,0
2016/4/12 22:00,10,0,0,1.8,0,57,7,4,12,22,1,0,0,0,0,0,1,0
2016/4/12 23:00,9.5,0,0,2.2,0,62,7.4,4,12,23,1,0,0,0,0,0,1,0
2016/4/13 0:00,9.2,0,0,1.1,0,65,7.6,4,13,0,1,0,0,0,0,1,0,0
2016/4/13 1:00,8.9,0,0,1.1,0,65,7.4,4,13,1,1,0,0,0,0,1,0,0
2016/4/13 2:00,8.5,0,0,1,0,66,7.3,4,13,2,1,0,0,0,0,1,0,0
2016/4/13 3:00,7.9,0,0,0.6,0,70,7.5,4,13,3,1,0,0,0,0,1,0,0
2016/4/13 4:00,7.5,0,0,0.7,0,75,7.8,4,13,4,1,0,0,0,0,1,0,0
2016/4/13 5:00,7,0,0,1.4,0,76,7.6,4,13,5,1,0,0,0,0,1,0,0
2016/4/13 6:00,6.8,0,0.1,1.8,0.04,79,7.8,4,13,6,1,0,0,0,0,1,0,0
2016/4/13 7:00,7.8,0,1,0.8,0.51,74,7.8,4,13,7,1,0,0,0,0,1,0,0
2016/4/13 8:00,9.8,0,1,0.8,1.27,64,7.8,4,13,8,1,0,0,0,0,1,0,0
2016/4/13 9:00,12.5,0,0.9,1.5,2.1,50,7.2,4,13,9,1,0,0,0,0,1,0,0
2016/4/13 10:00,14.2,0,1,3.5,2.69,46,7.4,4,13,10,1,0,0,0,0,1,0,0
2016/4/13 11:00,15.3,0,1,4.7,3.12,44,7.6,4,13,11,1,0,0,0,0,1,0,0
2016/4/13 12:00,16.4,0,1,4.7,3.33,44,8.2,4,13,12,1,0,0,0,0,1,0,0
2016/4/13 13:00,16.9,0,1,4.7,3.31,39,7.5,4,13,13,1,0,0,0,0,1,0,0
2016/4/13 14:00,17.1,0,0.8,3.4,2.91,39,7.6,4,13,14,1,0,0,0,0,1,0,0
2016/4/13 15:00,17.5,0,0.9,3.3,2.55,37,7.4,4,13,15,1,0,0,0,0,1,0,0
2016/4/13 16:00,16.9,0,1,4.2,2.03,36,6.9,4,13,16,1,0,0,0,0,1,0,0
2016/4/13 17:00,16.9,0,1,2.4,1.2,37,7.1,4,13,17,1,0,0,0,0,1,0,0
2016/4/13 18:00,16.6,0,1,3,0.47,36,6.8,4,13,18,1,0,0,0,0,1,0,0
2016/4/13 19:00,16.2,0,0,1.3,0.03,37,6.8,4,13,19,1,0,0,0,0,1,0,0
2016/4/13 20:00,16.2,0,0,0.9,0,37,6.8,4,13,20,1,0,0,0,0,1,0,0
2016/4/13 21:00,15.7,0,0,2,0,44,7.8,4,13,21,1,0,0,0,0,1,0,0
2016/4/13 22:00,14.7,0,0,0.9,0,58,9.7,4,13,22,1,0,0,0,0,1,0,0
2016/4/13 23:00,14.7,0,0,1,0,56,9.4,4,13,23,1,0,0,0,0,1,0,0
2016/4/14 0:00,13.3,0,0,1,0,60,9.2,4,14,0,1,0,0,0,1,0,0,0
2016/4/14 1:00,12.5,0,0,0.6,0,64,9.3,4,14,1,1,0,0,0,1,0,0,0
2016/4/14 2:00,11.1,0,0,1.5,0,66,8.7,4,14,2,1,0,0,0,1,0,0,0
2016/4/14 3:00,10.8,0,0,1.1,0,66,8.5,4,14,3,1,0,0,0,1,0,0,0
2016/4/14 4:00,10.2,0,0,1.6,0,68,8.5,4,14,4,1,0,0,0,1,0,0,0
2016/4/14 5:00,9.9,0,0,1.7,0,68,8.3,4,14,5,1,0,0,0,1,0,0,0
2016/4/14 6:00,9.6,0,0,1.5,0.03,74,8.8,4,14,6,1,0,0,0,1,0,0,0
2016/4/14 7:00,11,0,0.7,1.8,0.41,66,8.7,4,14,7,1,0,0,0,1,0,0,0
2016/4/14 8:00,13.1,0,1,1.1,1.1,60,9,4,14,8,1,0,0,0,1,0,0,0
2016/4/14 9:00,17.2,0,1,0.8,1.87,51,10,4,14,9,1,0,0,0,1,0,0,0
2016/4/14 10:00,18,0,1,2.9,2.53,44,9.1,4,14,10,1,0,0,0,1,0,0,0
2016/4/14 11:00,19.6,0,1,4.4,3.03,36,8.2,4,14,11,1,0,0,0,1,0,0,0
2016/4/14 12:00,20,0,1,4.2,3.27,32,7.5,4,14,12,1,0,0,0,1,0,0,0
2016/4/14 13:00,21.3,0,1,4,3.28,28,7.1,4,14,13,1,0,0,0,1,0,0,0
2016/4/14 14:00,21.7,0,1,3.4,3.04,22,5.7,4,14,14,1,0,0,0,1,0,0,0
2016/4/14 15:00,21.1,0,1,3.7,2.58,22,5.5,4,14,15,1,0,0,0,1,0,0,0
2016/4/14 16:00,21.8,0,1,3.7,1.92,22,5.7,4,14,16,1,0,0,0,1,0,0,0
2016/4/14 17:00,20.5,0,1,4.3,1.17,24,5.8,4,14,17,1,0,0,0,1,0,0,0
2016/4/14 18:00,19.2,0,0.9,2.2,0.44,35,7.8,4,14,18,1,0,0,0,1,0,0,0
2016/4/14 19:00,18.5,0,0,1.2,0.03,45,9.6,4,14,19,1,0,0,0,1,0,0,0
2016/4/14 20:00,19.5,0,0,4,0,28,6.3,4,14,20,1,0,0,0,1,0,0,0
2016/4/14 21:00,18.9,0,0,4,0,34,7.4,4,14,21,1,0,0,0,1,0,0,0
2016/4/14 22:00,18.9,0,0,2.3,0,40,8.7,4,14,22,1,0,0,0,1,0,0,0
2016/4/14 23:00,18.5,0,0,3.4,0,49,10.4,4,14,23,1,0,0,0,1,0,0,0
2016/4/15 0:00,18.1,0,0,4,0,53,11,4,15,0,1,0,0,0,0,0,0,1
2016/4/15 1:00,18.2,0,0,3.9,0,53,11.1,4,15,1,1,0,0,0,0,0,0,1
2016/4/15 2:00,17.9,0,0,4.1,0,54,11.1,4,15,2,1,0,0,0,0,0,0,1
2016/4/15 3:00,17.7,0,0,3.5,0,55,11.1,4,15,3,1,0,0,0,0,0,0,1
2016/4/15 4:00,16.6,0,0,1.4,0,63,11.9,4,15,4,1,0,0,0,0,0,0,1
2016/4/15 5:00,16.1,0,0,1.2,0,69,12.6,4,15,5,1,0,0,0,0,0,0,1
2016/4/15 6:00,17,0,0,1.5,0.04,64,12.4,4,15,6,1,0,0,0,0,0,0,1
2016/4/15 7:00,17.1,0,0.9,0.6,0.46,66,12.9,4,15,7,1,0,0,0,0,0,0,1
2016/4/15 8:00,19.4,0,1,2.7,1.19,61,13.7,4,15,8,1,0,0,0,0,0,0,1
2016/4/15 9:00,21.2,0,1,5.2,1.85,54,13.6,4,15,9,1,0,0,0,0,0,0,1
2016/4/15 10:00,21,0,0.4,3.2,1.81,48,11.9,4,15,10,1,0,0,0,0,0,0,1
2016/4/15 11:00,20.6,0,0,3.1,1.14,47,11.4,4,15,11,1,0,0,0,0,0,0,1
2016/4/15 12:00,17.5,0,0,5,0.61,72,14.4,4,15,12,1,0,0,0,0,0,0,1
2016/4/15 13:00,19.6,0,0.1,3.4,1.48,56,12.8,4,15,13,1,0,0,0,0,0,0,1
2016/4/15 14:00,20.7,0,0.6,2.9,2.19,51,12.5,4,15,14,1,0,0,0,0,0,0,1
2016/4/15 15:00,20.7,0,0.4,4.2,1.71,48,11.7,4,15,15,1,0,0,0,0,0,0,1
2016/4/15 16:00,20.4,0,0.1,2.9,0.68,48,11.5,4,15,16,1,0,0,0,0,0,0,1
2016/4/15 17:00,19.8,0,0.2,3.5,0.35,48,11.1,4,15,17,1,0,0,0,0,0,0,1
2016/4/15 18:00,19.7,0,0,2,0.21,49,11.2,4,15,18,1,0,0,0,0,0,0,1
2016/4/15 19:00,18.5,0,0,0.9,0.02,60,12.8,4,15,19,1,0,0,0,0,0,0,1
2016/4/15 20:00,18.9,0,0,0.9,0,58,12.7,4,15,20,1,0,0,0,0,0,0,1
2016/4/15 21:00,18.7,0,0,0.7,0,60,12.9,4,15,21,1,0,0,0,0,0,0,1
2016/4/15 22:00,17.9,0,0,0.3,0,65,13.3,4,15,22,1,0,0,0,0,0,0,1
2016/4/15 23:00,18.6,0,0,2.3,0,61,13.1,4,15,23,1,0,0,0,0,0,0,1
2016/4/16 0:00,17.9,0,0,1.9,0,72,14.8,4,16,0,0,1,0,0,0,0,0,0
2016/4/16 1:00,17.4,0,0,2.6,0,74,14.7,4,16,1,0,1,0,0,0,0,0,0
2016/4/16 2:00,17,0,0,2,0,71,13.8,4,16,2,0,1,0,0,0,0,0,0
2016/4/16 3:00,16.7,0,0,1.4,0,71,13.5,4,16,3,0,1,0,0,0,0,0,0
2016/4/16 4:00,16.2,0,0,2.3,0,74,13.6,4,16,4,0,1,0,0,0,0,0,0
2016/4/16 5:00,15.8,0,0,0.9,0,80,14.4,4,16,5,0,1,0,0,0,0,0,0
2016/4/16 6:00,15.4,0,0.1,1,0.05,82,14.3,4,16,6,0,1,0,0,0,0,0,0
2016/4/16 7:00,16.5,0,1,1.1,0.52,77,14.5,4,16,7,0,1,0,0,0,0,0,0
2016/4/16 8:00,18,0,1,1.4,1.18,74,15.3,4,16,8,0,1,0,0,0,0,0,0
2016/4/16 9:00,19.3,0,1,0.9,1.98,66,14.8,4,16,9,0,1,0,0,0,0,0,0
2016/4/16 10:00,21.1,0,1,2.5,2.67,56,14,4,16,10,0,1,0,0,0,0,0,0
2016/4/16 11:00,22.3,0,1,2.5,3.06,52,14,4,16,11,0,1,0,0,0,0,0,0
2016/4/16 12:00,22.9,0,1,3.7,2.98,53,14.8,4,16,12,0,1,0,0,0,0,0,0
2016/4/16 13:00,23.4,0,1,2.6,3.3,53,15.3,4,16,13,0,1,0,0,0,0,0,0
2016/4/16 14:00,23.3,0,1,4,3.03,50,14.3,4,16,14,0,1,0,0,0,0,0,0
2016/4/16 15:00,23.4,0,1,3.3,2.42,54,15.5,4,16,15,0,1,0,0,0,0,0,0
2016/4/16 16:00,23.5,0,0.9,3,1.63,53,15.3,4,16,16,0,1,0,0,0,0,0,0
2016/4/16 17:00,23,0,1,3.1,1.21,54,15.2,4,16,17,0,1,0,0,0,0,0,0
2016/4/16 18:00,21.8,0,1,3.7,0.49,59,15.4,4,16,18,0,1,0,0,0,0,0,0
2016/4/16 19:00,21.3,0,0,1,0.02,64,16.2,4,16,19,0,1,0,0,0,0,0,0
2016/4/16 20:00,20.1,0,0,1.7,0,71,16.7,4,16,20,0,1,0,0,0,0,0,0
2016/4/16 21:00,19.6,0,0,0.9,0,76,17.3,4,16,21,0,1,0,0,0,0,0,0
2016/4/16 22:00,19.4,0,0,0.8,0,79,17.8,4,16,22,0,1,0,0,0,0,0,0
2016/4/16 23:00,19,0,0,1.6,0,85,18.7,4,16,23,0,1,0,0,0,0,0,0
2016/4/17 0:00,18.4,0,0,0.9,0,86,18.2,4,17,0,0,0,1,0,0,0,0,0
2016/4/17 1:00,17.3,0,0,0.7,0,91,18,4,17,1,0,0,1,0,0,0,0,0
2016/4/17 2:00,17.4,0,0,0.8,0,92,18.3,4,17,2,0,0,1,0,0,0,0,0
2016/4/17 3:00,17.3,0,0,1.1,0,92,18.2,4,17,3,0,0,1,0,0,0,0,0
2016/4/17 4:00,16.6,0,0,1.5,0,92,17.4,4,17,4,0,0,1,0,0,0,0,0
2016/4/17 5:00,16.4,0,0,2.4,0,83,15.5,4,17,5,0,0,1,0,0,0,0,0
2016/4/17 6:00,16.2,0,0,2.2,0.04,80,14.7,4,17,6,0,0,1,0,0,0,0,0
2016/4/17 7:00,17.2,0,0,1.6,0.32,75,14.7,4,17,7,0,0,1,0,0,0,0,0
2016/4/17 8:00,19.2,0,0.5,1.6,0.98,65,14.5,4,17,8,0,0,1,0,0,0,0,0
2016/4/17 9:00,19.7,0,0.2,2.1,0.97,65,14.9,4,17,9,0,0,1,0,0,0,0,0
2016/4/17 10:00,21.4,0,0,1.5,0.9,55,14,4,17,10,0,0,1,0,0,0,0,0
2016/4/17 11:00,22.4,0,0,4.6,1.18,51,13.8,4,17,11,0,0,1,0,0,0,0,0
2016/4/17 12:00,21.7,0,0,3.8,0.37,62,16.1,4,17,12,0,0,1,0,0,0,0,0
2016/4/17 13:00,20.7,0,0,1.4,0.35,72,17.6,4,17,13,0,0,1,0,0,0,0,0
2016/4/17 14:00,18.8,2,0,0.4,0.22,91,19.7,4,17,14,0,0,1,0,0,0,0,0
2016/4/17 15:00,18.1,4.5,0,1,0.15,96,19.9,4,17,15,0,0,1,0,0,0,0,0
2016/4/17 16:00,18,3.5,0,2,0.1,96,19.8,4,17,16,0,0,1,0,0,0,0,0
2016/4/17 17:00,18.2,3,0,0.2,0.06,97,20.3,4,17,17,0,0,1,0,0,0,0,0
2016/4/17 18:00,18.3,1,0,1.6,0.02,95,20,4,17,18,0,0,1,0,0,0,0,0
2016/4/17 19:00,17.1,5.5,0,1.8,0.01,94,18.3,4,17,19,0,0,1,0,0,0,0,0
2016/4/17 20:00,17.1,7.5,0,1.1,0,95,18.5,4,17,20,0,0,1,0,0,0,0,0
2016/4/17 21:00,17.6,4.5,0,1.7,0,91,18.3,4,17,21,0,0,1,0,0,0,0,0
2016/4/17 22:00,18,3.5,0,2.9,0,92,19,4,17,22,0,0,1,0,0,0,0,0
2016/4/17 23:00,20.5,2.5,0,4.6,0,85,20.5,4,17,23,0,0,1,0,0,0,0,0
2016/4/18 0:00,20,3.5,0,6.4,0,84,19.6,4,18,0,1,0,0,1,0,0,0,0
2016/4/18 1:00,19.4,1.5,0,3,0,85,19.2,4,18,1,1,0,0,1,0,0,0,0
2016/4/18 2:00,21.5,0.5,0,6.5,0,81,20.8,4,18,2,1,0,0,1,0,0,0,0
2016/4/18 3:00,18.8,3.5,0,3.6,0,90,19.5,4,18,3,1,0,0,1,0,0,0,0
2016/4/18 4:00,18,0,0,3.9,0,91,18.8,4,18,4,1,0,0,1,0,0,0,0
2016/4/18 5:00,17.4,0,0,4.3,0,82,16.3,4,18,5,1,0,0,1,0,0,0,0
2016/4/18 6:00,17,0,0,5.2,0.04,76,14.7,4,18,6,1,0,0,1,0,0,0,0
2016/4/18 7:00,17.2,0,0.8,4.1,0.55,73,14.3,4,18,7,1,0,0,1,0,0,0,0
2016/4/18 8:00,16.8,0,0.4,3,0.77,72,13.8,4,18,8,1,0,0,1,0,0,0,0
2016/4/18 9:00,17.4,0,0.2,3.8,1.1,70,13.9,4,18,9,1,0,0,1,0,0,0,0
2016/4/18 10:00,18,0,0.2,3.7,1.14,67,13.8,4,18,10,1,0,0,1,0,0,0,0
2016/4/18 11:00,18.8,0,0.4,4.1,1.89,58,12.6,4,18,11,1,0,0,1,0,0,0,0
2016/4/18 12:00,19.7,0,0.6,5.4,2.58,54,12.4,4,18,12,1,0,0,1,0,0,0,0
2016/4/18 13:00,20.1,0,1,4.5,3.44,53,12.5,4,18,13,1,0,0,1,0,0,0,0
2016/4/18 14:00,20.8,0,1,5.2,3,52,12.8,4,18,14,1,0,0,1,0,0,0,0
2016/4/18 15:00,20.2,0,0.4,4.2,1.81,49,11.6,4,18,15,1,0,0,1,0,0,0,0
2016/4/18 16:00,20.2,0,0.8,4.4,2,49,11.6,4,18,16,1,0,0,1,0,0,0,0
2016/4/18 17:00,19.4,0,0.9,4.3,1.29,52,11.7,4,18,17,1,0,0,1,0,0,0,0
2016/4/18 18:00,19.1,0,1,4.1,0.56,52,11.5,4,18,18,1,0,0,1,0,0,0,0
2016/4/18 19:00,18.8,0,0.2,2.6,0.04,53,11.5,4,18,19,1,0,0,1,0,0,0,0
2016/4/18 20:00,18.3,0,0,1.8,0,56,11.8,4,18,20,1,0,0,1,0,0,0,0
2016/4/18 21:00,18.1,0,0,1.8,0,56,11.6,4,18,21,1,0,0,1,0,0,0,0
2016/4/18 22:00,17.4,0,0,1.6,0,57,11.3,4,18,22,1,0,0,1,0,0,0,0
2016/4/18 23:00,17.4,0,0,1.6,0,58,11.5,4,18,23,1,0,0,1,0,0,0,0
2016/4/19 0:00,16.9,0,0,1.2,0,61,11.7,4,19,0,1,0,0,0,0,0,1,0
2016/4/19 1:00,16.7,0,0,0.6,0,65,12.4,4,19,1,1,0,0,0,0,0,1,0
2016/4/19 2:00,16.5,0,0,0.6,0,69,13,4,19,2,1,0,0,0,0,0,1,0
2016/4/19 3:00,15.9,0,0,1.8,0,74,13.4,4,19,3,1,0,0,0,0,0,1,0
2016/4/19 4:00,16.1,0.5,0,1.8,0,77,14.1,4,19,4,1,0,0,0,0,0,1,0
2016/4/19 5:00,17.3,0,0,3.1,0,72,14.2,4,19,5,1,0,0,0,0,0,1,0
2016/4/19 6:00,17.5,0,0,3.7,0.04,67,13.4,4,19,6,1,0,0,0,0,0,1,0
2016/4/19 7:00,17.7,0,0.4,4,0.54,58,11.7,4,19,7,1,0,0,0,0,0,1,0
2016/4/19 8:00,18.4,0,1,4.7,1.34,45,9.5,4,19,8,1,0,0,0,0,0,1,0
2016/4/19 9:00,18.7,0,1,5.2,2.16,40,8.6,4,19,9,1,0,0,0,0,0,1,0
2016/4/19 10:00,19,0,1,4,2.8,38,8.4,4,19,10,1,0,0,0,0,0,1,0
2016/4/19 11:00,19.6,0,1,4.9,3.24,32,7.3,4,19,11,1,0,0,0,0,0,1,0
2016/4/19 12:00,19.2,0,1,5.9,3.44,34,7.6,4,19,12,1,0,0,0,0,0,1,0
2016/4/19 13:00,19,0,1,4.9,3.43,34,7.5,4,19,13,1,0,0,0,0,0,1,0
2016/4/19 14:00,20.5,0,1,5.4,3.3,36,8.7,4,19,14,1,0,0,0,0,0,1,0
2016/4/19 15:00,19.4,0,0.7,4.5,2.3,39,8.8,4,19,15,1,0,0,0,0,0,1,0
2016/4/19 16:00,19.3,0,0.1,3.9,0.77,38,8.5,4,19,16,1,0,0,0,0,0,1,0
2016/4/19 17:00,18,0,0.1,5.2,0.49,42,8.7,4,19,17,1,0,0,0,0,0,1,0
2016/4/19 18:00,17.5,0,0.5,4.4,0.38,41,8.2,4,19,18,1,0,0,0,0,0,1,0
2016/4/19 19:00,16.4,0,0.1,5.5,0.06,41,7.6,4,19,19,1,0,0,0,0,0,1,0
2016/4/19 20:00,15.3,0,0,3.3,0,43,7.5,4,19,20,1,0,0,0,0,0,1,0
2016/4/19 21:00,14.6,0,0,3.4,0,47,7.8,4,19,21,1,0,0,0,0,0,1,0
2016/4/19 22:00,13.7,0,0,3,0,54,8.5,4,19,22,1,0,0,0,0,0,1,0
2016/4/19 23:00,13.8,0,0,1.6,0,53,8.4,4,19,23,1,0,0,0,0,0,1,0
2016/4/20 0:00,13.3,0,0,2.4,0,55,8.4,4,20,0,1,0,0,0,0,1,0,0
2016/4/20 1:00,12.6,0,0,2.2,0,59,8.6,4,20,1,1,0,0,0,0,1,0,0
2016/4/20 2:00,11.8,0,0,1.6,0,64,8.9,4,20,2,1,0,0,0,0,1,0,0
2016/4/20 3:00,12.1,0,0,1.7,0,64,9,4,20,3,1,0,0,0,0,1,0,0
2016/4/20 4:00,11.8,0,0,1.7,0,65,9,4,20,4,1,0,0,0,0,1,0,0
2016/4/20 5:00,11.3,0,0,1.6,0,68,9.1,4,20,5,1,0,0,0,0,1,0,0
2016/4/20 6:00,11.1,0,0.2,1.3,0.06,71,9.4,4,20,6,1,0,0,0,0,1,0,0
2016/4/20 7:00,12.4,0,1,0.8,0.59,65,9.4,4,20,7,1,0,0,0,0,1,0,0
2016/4/20 8:00,14,0,1,0.8,1.36,55,8.8,4,20,8,1,0,0,0,0,1,0,0
2016/4/20 9:00,14.8,0,1,1.9,2.09,51,8.6,4,20,9,1,0,0,0,0,1,0,0
2016/4/20 10:00,15.9,0,0.8,2.1,2.23,45,8.1,4,20,10,1,0,0,0,0,1,0,0
2016/4/20 11:00,16.4,0,0.3,1.3,1.87,40,7.5,4,20,11,1,0,0,0,0,1,0,0
2016/4/20 12:00,17,0,0,1.9,1.14,35,6.8,4,20,12,1,0,0,0,0,1,0,0
2016/4/20 13:00,17.5,0,0,0.7,1.13,33,6.6,4,20,13,1,0,0,0,0,1,0,0
2016/4/20 14:00,18.8,0,0.4,1.3,1.8,33,7.2,4,20,14,1,0,0,0,0,1,0,0
2016/4/20 15:00,18.3,0,0,1.8,1.5,34,7.2,4,20,15,1,0,0,0,0,1,0,0
2016/4/20 16:00,18.2,0,0,0.8,0.54,34,7.1,4,20,16,1,0,0,0,0,1,0,0
2016/4/20 17:00,18.3,0,0,2.1,0.24,34,7.2,4,20,17,1,0,0,0,0,1,0,0
2016/4/20 18:00,18.3,0,0,1.1,0.1,38,8,4,20,18,1,0,0,0,0,1,0,0
2016/4/20 19:00,17.2,0,0,2.7,0.01,36,7.1,4,20,19,1,0,0,0,0,1,0,0
2016/4/20 20:00,17.3,0,0,0.9,0,41,8.1,4,20,20,1,0,0,0,0,1,0,0
2016/4/20 21:00,17.1,0,0,0.6,0,39,7.6,4,20,21,1,0,0,0,0,1,0,0
2016/4/20 22:00,16.8,0,0,1.9,0,36,6.9,4,20,22,1,0,0,0,0,1,0,0
2016/4/20 23:00,16,0,0,0.9,0,43,7.8,4,20,23,1,0,0,0,0,1,0,0
2016/4/21 0:00,16.4,0,0,0.8,0,38,7.1,4,21,0,1,0,0,0,1,0,0,0
2016/4/21 1:00,15.6,0,0,0.7,0,51,9,4,21,1,1,0,0,0,1,0,0,0
2016/4/21 2:00,15.7,0,0,0.9,0,52,9.3,4,21,2,1,0,0,0,1,0,0,0
2016/4/21 3:00,15.1,0,0,1.5,0,58,10,4,21,3,1,0,0,0,1,0,0,0
2016/4/21 4:00,14.8,0,0,1.9,0,56,9.4,4,21,4,1,0,0,0,1,0,0,0
2016/4/21 5:00,14.5,0,0,0.9,0,58,9.6,4,21,5,1,0,0,0,1,0,0,0
2016/4/21 6:00,14.4,0,0,1.7,0.01,59,9.7,4,21,6,1,0,0,0,1,0,0,0
2016/4/21 7:00,14.8,0,0,2.9,0.07,57,9.6,4,21,7,1,0,0,0,1,0,0,0
2016/4/21 8:00,14.4,0,0,1.4,0.15,60,9.8,4,21,8,1,0,0,0,1,0,0,0
2016/4/21 9:00,15,0,0,2.6,0.26,59,10.1,4,21,9,1,0,0,0,1,0,0,0
2016/4/21 10:00,15.8,0,0,0.6,0.77,58,10.4,4,21,10,1,0,0,0,1,0,0,0
2016/4/21 11:00,16.6,0,0,0.7,0.9,56,10.6,4,21,11,1,0,0,0,1,0,0,0
2016/4/21 12:00,17.2,0,0,1.6,1.73,54,10.6,4,21,12,1,0,0,0,1,0,0,0
2016/4/21 13:00,18.4,0,0,1.8,1.23,56,11.9,4,21,13,1,0,0,0,1,0,0,0
2016/4/21 14:00,19.1,0,0.5,1.9,2.35,49,10.8,4,21,14,1,0,0,0,1,0,0,0
2016/4/21 15:00,19.4,0,0.2,1.6,1.84,52,11.7,4,21,15,1,0,0,0,1,0,0,0
2016/4/21 16:00,19,0,0,2.3,1.05,53,11.6,4,21,16,1,0,0,0,1,0,0,0
2016/4/21 17:00,18.7,0,0.3,2.3,0.84,54,11.6,4,21,17,1,0,0,0,1,0,0,0
2016/4/21 18:00,18.6,0,0.9,2.3,0.5,56,12,4,21,18,1,0,0,0,1,0,0,0
2016/4/21 19:00,17.9,0,0,1.9,0.04,56,11.5,4,21,19,1,0,0,0,1,0,0,0
2016/4/21 20:00,17.8,0,0,1.2,0,53,10.8,4,21,20,1,0,0,0,1,0,0,0
2016/4/21 21:00,16.8,0,0,2.1,0,64,12.2,4,21,21,1,0,0,0,1,0,0,0
2016/4/21 22:00,16.6,0,0,3.1,0,49,9.3,4,21,22,1,0,0,0,1,0,0,0
2016/4/21 23:00,15.7,0,0,4.6,0,53,9.5,4,21,23,1,0,0,0,1,0,0,0
2016/4/22 0:00,15.2,0,0,2.6,0,57,9.8,4,22,0,1,0,0,0,0,0,0,1
2016/4/22 1:00,14.6,0,0,2.7,0,61,10.1,4,22,1,1,0,0,0,0,0,0,1
2016/4/22 2:00,14.1,0,0,2.8,0,65,10.5,4,22,2,1,0,0,0,0,0,0,1
